2.1,0000G2G154,0000G2G154,US,2025-08-09,000000G2G154325,E,,,USD,54.23,2025-08-02,,,,,,,0,0000000,,,,,,,0.0,,0.0,,,,,,MIS,SVCH,,,,,,,,FRT,SCH,Service Charge,0000000,,0.00,,USD,0.00,12.00,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000000,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
2.1,0000G2G154,0000G2G154,US,2025-08-09,000000G2G154325,E,,,USD,54.23,2025-08-02,,,,,,,0,0000000,,,,,,,0.0,,0.0,,,,,,MIS,SVCH,,,,,,,,FRT,NSS,Payment Processing Fee,0000000,,0.00,,USD,0.00,1.06,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000000,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
2.1,0000G2G154,0000G2G154,US,2025-08-09,000000G2G154325,E,,,USD,54.23,2025-08-09,,,,,,,0,0000000,,,,,,,0.0,,0.0,,,,,,MIS,SVCH,,,,,,,,FRT,205,Service Charge,0000000,,0.00,,USD,0.00,36.00,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000000,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
2.1,0000G2G154,0000G2G154,US,2025-08-09,000000G2G154325,E,,,USD,54.23,2025-08-09,,,,,,,0,0000000,,,,,,,0.0,,0.0,,,,,,MIS,SVCH,,,,,,,,FRT,FSC,Fuel Surcharge,0000000,,0.00,,USD,2.21,5.17,,0.00,0.00,,0.00,0.000000000,0.00,0.00,0.00,2025-08-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,0.000000000,,,,,00000,,0.00,0.00,,,0000000,,,,,,,,,,,,0.000000000,,,,,,,0.00,0.00,0.00,0.000000000,0.00,0.000000000,,,0.00,0.00,0.00,,,,,,,,,,,,0.000000000,0.00,0.00,0.000000000,0.00,0.00,0.000000000,,,,,0000000000,,,0.00,,0.0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,0.0,,,,0.00,,,,,,
